measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.045100159898540285,0.050066918726082175,0.04066754731774032
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04912549035481525,0.05409064395599444,0.04469578698848583
5,Prevalence,540,Kentucky,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05614232969452632,0.06186575945780237,0.05120845380918826
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05809436143554733,0.06388311665872769,0.05311824632989789
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.057021228999367554,0.06304651291437963,0.052027819949876715
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.055394033223700935,0.06127404750553832,0.050598793787193425
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05591309605127997,0.061976380920123496,0.05081198665071429
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05537206600861772,0.06062357374085074,0.050738728328403385
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05773435337770439,0.06368348805739221,0.05223814833419855
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.0573281963065035,0.0629594268563871,0.052155513463670845
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05221269033120959,0.05715064116521702,0.04753676096824393
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.047793135290035996,0.05317561499627632,0.0428741737161859
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05755006610058601,0.06324661866072293,0.05232028495639518
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.0596958946043097,0.06570077358454889,0.054007641646825234
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.041874097936245774,0.046495617156987586,0.03774707351515476
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05664458754420922,0.062195353178433395,0.051972323706616634
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.0438826327937873,0.0482942439897521,0.03969960119017685
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05342057479410587,0.05890239584461399,0.04847531138258693
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04942932168019272,0.05454671278919849,0.04521028490060422
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05328840441200661,0.05852123932875266,0.0482861984756412
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05258758783615256,0.05790838996097674,0.048074824560311674
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05430969629631457,0.060178714037034384,0.04866608869537365
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04889993923160267,0.05483344618298894,0.04354770463235272
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05703245472921294,0.06312515293659418,0.051824003922639486
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.057571626031190065,0.06320704434328274,0.052613390448063284
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.06074779487525197,0.06675861800651425,0.05512959215262838
5,Prevalence,540,Kentucky,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05620888790628857,0.06201399898623191,0.05132026909693829
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04949327617264597,0.05487373523689919,0.045118250421861864
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05049847303950083,0.055991279154135404,0.04575195671763271
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04678780160564156,0.0528037353729031,0.041925903906274126
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05305843072768265,0.0583649679949227,0.04821654960406788
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.050426392623742426,0.05580935204941037,0.04547483001309155
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05601376389497199,0.06170906256868014,0.0510224564165118
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05784767797364249,0.06374100809483017,0.0525661925402271
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.06071077768237423,0.06708111020445302,0.05516617687342814
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.044609202873687,0.049577689011375436,0.04035687905558754
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.053337574015833486,0.05867770676396589,0.04868664819391514
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05496234500915171,0.06120109009705249,0.049380456696607976
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04900425211971654,0.05490747857624101,0.04387502495633527
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.047959561083092954,0.05304607297276108,0.04338389584642843
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05572987886812474,0.061383836725749576,0.05085858463369129
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.0539633353245723,0.0595099553490862,0.04901303183193343
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04948579227002379,0.05455435010047423,0.044816862717765575
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04682613009439244,0.052398502966726955,0.04206878456893568
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05674005978586576,0.06256291959870519,0.05119323534158269
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04397193026349255,0.04812800577302458,0.0399369877688376
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.052040771946464046,0.05824904885450211,0.04729774473374557
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.0491481827384537,0.054316010975231616,0.04458430870910484
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04478263133328812,0.049640277181142674,0.040606436630491224
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05306389123402717,0.05870196722467765,0.048235041686524704
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05505963382787689,0.061092042887863816,0.049744208106584135
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.041923735090109646,0.046593248701075625,0.03778776087251334
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05975945252419302,0.06559284920703097,0.054284059562280274
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05803106243561379,0.06397311208028203,0.053010988037643134
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04913407077249318,0.0540922972307138,0.04471673253168629
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.045582234229641125,0.05034651444599626,0.04125262643925448
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05017773888086469,0.05552117828637671,0.04506115649603223
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.0495810798915721,0.05446946576245579,0.0449925192109218
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.046435235084153786,0.05182482225056977,0.04162330698449092
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.0531975364468873,0.058474388686168846,0.04843117926458613
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05212485819123032,0.05808648244257592,0.047564571330698024
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.056817113761593714,0.06257033024578357,0.051622678992239254
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04525801595941275,0.050549370649947765,0.04058645840252275
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.061002815854492756,0.06729642814360948,0.05541625871872587
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05271842339748817,0.058695104148345986,0.04772770709398742
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05541165538872792,0.061437547858255566,0.050635120168748354
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04960475389392957,0.055044552379981286,0.04517776007563394
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04524154852849631,0.050452479395994815,0.040779323600819
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.056817771604893916,0.06306173532621083,0.05161598752121428
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05410014965347357,0.05945464852609484,0.04934057968972893
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.06485286582426256,0.07231201755014564,0.059017921084926706
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.06104823815033481,0.06699686563653,0.055431679993640445
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.050340871247313845,0.05557166916731712,0.04545202934706174
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.0536579381264023,0.05930381222423512,0.048845253971568005
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05059840955928347,0.055994083677335944,0.04572844271758836
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.056903088548782815,0.06288157395341784,0.05176413337541733
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04890469454309999,0.05463185192963287,0.04417519356316415
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.052776555420684615,0.05859435426456497,0.04777505220165628
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.052171054021713535,0.05731248258462898,0.04759493714791114
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05656726901785649,0.06223974164209092,0.05173525691496503
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.06486030181036599,0.07212930093643456,0.05911154566059854
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.049262705629105855,0.054770390761730826,0.04489823014072359
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.053093821348309096,0.05825059958700656,0.048444753146749654
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04872263668192227,0.0536528831549576,0.04436331901833236
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.057415419828732224,0.06305116602149413,0.052140146776013835
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.06452084923434107,0.07153253247427513,0.05883271058043617
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.049958408473664846,0.05508234494300001,0.04538417327193284
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05983662720808758,0.06555125453763254,0.05452150783563853
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05546838238351897,0.060889491794873594,0.05066309464251706
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05277931500549233,0.05811359133067751,0.048116060602267745
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.054953810163147314,0.060275309670003406,0.05028130872062527
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.056090008605541676,0.06186507456555685,0.051200351252628555
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.0552710780497917,0.06078386045100263,0.05054375080738553
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05342764904248218,0.05943582593193263,0.0482104023832485
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.052536653133902066,0.05826054900081891,0.04754940931484296
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04506809180384687,0.05021235277921271,0.040576389755289
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05305745949325366,0.05825450790510109,0.04818286952605907
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.052475033256496675,0.057717744300323164,0.04764050614555009
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05036027763209287,0.05562339891994597,0.045718487981544084
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.056516792508672746,0.062130851440235314,0.05133277215009728
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05222701282075369,0.05733982988111651,0.04767600756575944
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.06381951862922312,0.07043972142987961,0.05833410328633468
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04852646274234219,0.05435590904810149,0.04349587181011223
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05214928959052351,0.05766962051096934,0.04737470513857442
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.044370690481971356,0.04915701155336822,0.04023136631255394
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.060686619501641226,0.06662131717101535,0.05542051491540337
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04464911558965416,0.0497417278511658,0.04028877100246893
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05029064292543132,0.055459286146701904,0.0456133098022307
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05369769551110296,0.059070649071077064,0.04889834606001793
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.043787555444983584,0.04800531946539212,0.039666077389333476
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04677831449553124,0.05260662909932594,0.04181453620100086
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05006167329038488,0.055290935995559724,0.04554244611704748
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.0517113841522017,0.056734927369259655,0.04709953477093526
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.049993160414566674,0.05524445817213083,0.045183290172700404
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05465198653901969,0.06069324620498111,0.04931641252648822
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.045827710965663446,0.05072290399784038,0.0414110404537623
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05151201168806578,0.057062432702935185,0.047103279239931385
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04818396574831493,0.05357465039814889,0.04372312777080652
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05720239535094079,0.06275046537459376,0.052510030775266565
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04960147826853301,0.0548641858304884,0.04483714218830786
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05655925520401644,0.06250327665878241,0.05154335040534782
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05257501967918547,0.05796769960853404,0.04779443086186574
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.049311937360103156,0.05421829741740159,0.04464051921575697
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04901914674551601,0.05397818967809816,0.0444582129308021
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04850670622716413,0.053210623677568535,0.04445437195502815
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.055669102890143464,0.06146036415715764,0.05080371701754866
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.047259928757180714,0.05213517655660594,0.04279792113357625
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.0445829312905887,0.04935170286408716,0.04026885023401007
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05503863574905084,0.06020890629232088,0.05031654510095371
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.0453231973979555,0.04962737667081442,0.04130829805751104
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05200423492359309,0.05684516186244404,0.04739151465661338
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.052869929114951815,0.05815639756351267,0.04801225811583162
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05599405967835854,0.061645865130758586,0.05098561535354606
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.06042055389475472,0.06649608411001288,0.054887140830919286
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05270766602968509,0.05783792366173499,0.04822331946951264
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.059812941628011915,0.0656000996343208,0.05443251705674118
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.049023473420661476,0.05406092823399912,0.044540497796111404
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.055193355289856555,0.06071384520603934,0.05032082164431374
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05185790630887217,0.05758088195269084,0.047270695991285604
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.060361189591201195,0.06637352848566448,0.05478023174678582
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.053971191231131956,0.059981009347922096,0.04864483667972928
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05604631708446526,0.06168722206168157,0.05112050956235908
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05176288083312777,0.05698850216327124,0.047248998277027
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.056216961489897924,0.061865620929634324,0.051377643824374174
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05887231702930855,0.06455352624286603,0.053625580089083656
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.057728179322737654,0.06350017575585387,0.05288263633640172
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.0448724274269941,0.04971936354957576,0.04049185225106976
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05628725828536058,0.06213641360569916,0.05127618072409032
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05303696101148775,0.058630597035512905,0.048115130709405464
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.056370344134775124,0.0617631857586863,0.051473181284635475
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.053450175291146346,0.05902970278543385,0.04871972504626876
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05636887118135317,0.061768406118502796,0.05151914417239662
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.048654615239993974,0.054076334203130155,0.04398478765104608
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04160642927248279,0.046099287999326895,0.037731370827186576
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04757407923684472,0.05279300433351471,0.04304496493096651
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04178371553055341,0.04637016305559383,0.03781184366084707
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.048846265734535085,0.05389342909278502,0.044738052213303105
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.06014421777777878,0.0656683196989178,0.055138063202852874
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.046194436426231195,0.05131424951289004,0.04158543505370448
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04887235834941279,0.054245570540965134,0.044447096026388376
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.056814219581750945,0.06220123469968778,0.05156841787827548
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.056532777714834385,0.06212977677348821,0.0515220675770641
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.056769330771083544,0.06295262782837445,0.05166610219755054
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05323762446683176,0.05814122790904255,0.048613261711582284
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05943869476418456,0.06530175077466548,0.05389243721292384
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.052220230667819736,0.05752593140956216,0.0476832829700891
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.056816759005142894,0.06276903167820999,0.05183888443101678
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.047900418028297115,0.05349009495340867,0.04306168306803331
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.046606149316191406,0.05238420891313295,0.041750528824020396
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04882723728250559,0.05355343999031425,0.04467122219119593
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.043964961650011465,0.04855343639210799,0.0398021590013374
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.056056190823013885,0.061513735949174995,0.05108662637005596
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.054392245620838164,0.05978429274163553,0.04960684677035145
5,Prevalence,540,Kentucky,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05540568991735118,0.06085040828039642,0.050544542846903746
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.057106936410956634,0.06267656473799167,0.05189003385710661
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.056571243316752645,0.062414954341653214,0.05156474108675839
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04549838343277173,0.050027262381028954,0.041463282237687256
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.054891273883742805,0.06042717100587941,0.05024728043148995
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.05693073722232913,0.062248627299978605,0.051880951937826006
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.05403681239907661,0.05976263877112131,0.0488584754473508
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2011,0.04916016017714987,0.054207203890548325,0.04501363545202684
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2013,0.0450996101766174,0.049625451448177794,0.04111772676564055
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2013,0.05452273365091165,0.05967347336555934,0.04981323667198749
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2013,0.051983224082671795,0.057253625716944964,0.047264252426621946
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2013,0.0513487797826965,0.05620487089327866,0.04697152738619666
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2014,0.04808859672858162,0.05262584311283704,0.04387411297154424
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2012,0.04358414053725683,0.04777706344346564,0.03950440665761821
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2013,0.05539621924982914,0.060934921566784726,0.050446186645675406
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2014,0.055397940692440854,0.060952725195301434,0.05042670918760168
